X,Y,OBJECTID,CONAME,ADDR,CITY,STATE_NAME,ZIP,NAICS,SIC,EMPNUM,SALESVOL,DESC_,LATITUDE,LONGITUDE
-77.614171,43.1545300000002,209,Dignity-integrity Rochester,17 S Fitzhugh St,Rochester,New York,14614,81311021,866110,2,0,"Dignity-integrity Rochester, 17 S Fitzhugh St, Rochester, New York, 14614",43.1545300000002,-77.614171
-77.614171,43.1545300000002,210,Dignity-integrity Rochester,S Fitzhugh St,Rochester,New York,14614,81311021,866110,2,0,"Dignity-integrity Rochester, S Fitzhugh St, Rochester, New York, 14614",43.1545300000002,-77.614171
-77.614171,43.1545300000002,211,Dignity-integrity Rochester,S Fitzhugh St,Rochester,New York,14614,81311021,866110,2,0,"Dignity-integrity Rochester, S Fitzhugh St, Rochester, New York, 14614",43.1545300000002,-77.614171
-77.5987909999999,43.1676400000002,212,Divine Revelation Church Inc,35 Portland Ave,Rochester,New York,14605,81311008,866107,5,0,"Divine Revelation Church Inc, 35 Portland Ave, Rochester, New York, 14605",43.1676400000002,-77.5987909999999
-77.5987909999999,43.1676400000002,213,Divine Revelation Church Inc,Portland Ave,Rochester,New York,14605,81311008,866107,5,0,"Divine Revelation Church Inc, Portland Ave, Rochester, New York, 14605",43.1676400000002,-77.5987909999999
-77.5987909999999,43.1676400000002,214,Divine Revelation Church Inc,Portland Ave,Rochester,New York,14605,81311008,866107,5,0,"Divine Revelation Church Inc, Portland Ave, Rochester, New York, 14605",43.1676400000002,-77.5987909999999
-77.660628,43.11677,215,Dominion Center,1270 Scottsville Rd,Rochester,New York,14624,81311008,866107,2,0,"Dominion Center, 1270 Scottsville Rd, Rochester, New York, 14624",43.11677,-77.660628
-77.660628,43.11677,216,Dominion Center,Scottsville Rd,Rochester,New York,14624,81311008,866107,2,0,"Dominion Center, Scottsville Rd, Rochester, New York, 14624",43.11677,-77.660628
-77.660628,43.11677,217,Dominion Center,Scottsville Rd,Rochester,New York,14624,81311008,866107,2,0,"Dominion Center, Scottsville Rd, Rochester, New York, 14624",43.11677,-77.660628
-77.616391,43.1575500000001,218,Downtown United Presbyterian,121 N Fitzhugh St,Rochester,New York,14614,81311008,866107,13,0,"Downtown United Presbyterian, 121 N Fitzhugh St, Rochester, New York, 14614",43.1575500000001,-77.616391
-77.616391,43.1575500000001,219,Downtown United Presbyterian,N Fitzhugh St,Rochester,New York,14614,81311008,866107,13,0,"Downtown United Presbyterian, N Fitzhugh St, Rochester, New York, 14614",43.1575500000001,-77.616391
-77.616391,43.1575500000001,220,Downtown United Presbyterian,N Fitzhugh St,Rochester,New York,14614,81311008,866107,13,0,"Downtown United Presbyterian, N Fitzhugh St, Rochester, New York, 14614",43.1575500000001,-77.616391
-77.6692309999999,43.1682900000002,221,Eastern Connection Inc,100 Bickford St,Rochester,New York,14606,81311021,866110,2,0,"Eastern Connection Inc, 100 Bickford St, Rochester, New York, 14606",43.1682900000002,-77.6692309999999
-77.6692309999999,43.1682900000002,222,Eastern Connection Inc,Bickford St,Rochester,New York,14606,81311021,866110,2,0,"Eastern Connection Inc, Bickford St, Rochester, New York, 14606",43.1682900000002,-77.6692309999999
-77.6692309999999,43.1682900000002,223,Eastern Connection Inc,Bickford St,Rochester,New York,14606,81311021,866110,2,0,"Eastern Connection Inc, Bickford St, Rochester, New York, 14606",43.1682900000002,-77.6692309999999
-77.6502509999999,43.1413800000001,224,Ebenezer Baptist Church,174 Thurston Rd,Rochester,New York,14619,81311008,866107,5,0,"Ebenezer Baptist Church, 174 Thurston Rd, Rochester, New York, 14619",43.1413800000001,-77.6502509999999
-77.6502509999999,43.1413800000001,225,Ebenezer Baptist Church,Thurston Rd,Rochester,New York,14619,81311008,866107,5,0,"Ebenezer Baptist Church, Thurston Rd, Rochester, New York, 14619",43.1413800000001,-77.6502509999999
-77.6502509999999,43.1413800000001,226,Ebenezer Baptist Church,Thurston Rd,Rochester,New York,14619,81311008,866107,5,0,"Ebenezer Baptist Church, Thurston Rd, Rochester, New York, 14619",43.1413800000001,-77.6502509999999
-77.6218509999999,43.1876300000002,227,Emanuel Christian Church Inc,1721 Saint Paul St,Rochester,New York,14621,81311008,866107,2,0,"Emanuel Christian Church Inc, 1721 Saint Paul St, Rochester, New York, 14621",43.1876300000002,-77.6218509999999
-77.6218509999999,43.1876300000002,228,Emanuel Christian Church Inc,Saint Paul St,Rochester,New York,14621,81311008,866107,2,0,"Emanuel Christian Church Inc, Saint Paul St, Rochester, New York, 14621",43.1876300000002,-77.6218509999999
-77.6218509999999,43.1876300000002,229,Emanuel Christian Church Inc,Saint Paul St,Rochester,New York,14621,81311008,866107,2,0,"Emanuel Christian Church Inc, Saint Paul St, Rochester, New York, 14621",43.1876300000002,-77.6218509999999
-77.637151,43.13412,230,Emmanuel Church of the Deaf,34 Monica St,Rochester,New York,14619,81311008,866107,5,0,"Emmanuel Church of the Deaf, 34 Monica St, Rochester, New York, 14619",43.13412,-77.637151
-77.637151,43.13412,231,Emmanuel Church of the Deaf,Monica St,Rochester,New York,14619,81311008,866107,5,0,"Emmanuel Church of the Deaf, Monica St, Rochester, New York, 14619",43.13412,-77.637151
-77.637151,43.13412,232,Emmanuel Church of the Deaf,Monica St,Rochester,New York,14619,81311008,866107,5,0,"Emmanuel Church of the Deaf, Monica St, Rochester, New York, 14619",43.13412,-77.637151
-77.574285,43.1758960000002,233,Emmanuel Missionary Bapt Chr,1772 Clifford Ave,Rochester,New York,14609,81311008,866107,3,0,"Emmanuel Missionary Bapt Chr, 1772 Clifford Ave, Rochester, New York, 14609",43.1758960000002,-77.574285
-77.574285,43.1758960000002,234,Emmanuel Missionary Bapt Chr,Clifford Ave,Rochester,New York,14609,81311008,866107,3,0,"Emmanuel Missionary Bapt Chr, Clifford Ave, Rochester, New York, 14609",43.1758960000002,-77.574285
-77.574285,43.1758960000002,235,Emmanuel Missionary Bapt Chr,Clifford Ave,Rochester,New York,14609,81311008,866107,3,0,"Emmanuel Missionary Bapt Chr, Clifford Ave, Rochester, New York, 14609",43.1758960000002,-77.574285
-77.6275949999999,43.1885440000001,236,Emmanuel Temple,1 Seneca Pkwy,Rochester,New York,14613,81311008,866107,1,0,"Emmanuel Temple, 1 Seneca Pkwy, Rochester, New York, 14613",43.1885440000001,-77.6275949999999
-77.6275949999999,43.1885440000001,237,Emmanuel Temple,Seneca Pkwy,Rochester,New York,14613,81311008,866107,1,0,"Emmanuel Temple, Seneca Pkwy, Rochester, New York, 14613",43.1885440000001,-77.6275949999999
-77.6275949999999,43.1885440000001,238,Emmanuel Temple,Seneca Pkwy,Rochester,New York,14613,81311008,866107,1,0,"Emmanuel Temple, Seneca Pkwy, Rochester, New York, 14613",43.1885440000001,-77.6275949999999
-77.616261,43.1472200000001,239,End Time Deliverance Miracle,144 Edinburgh St,Rochester,New York,14608,81311008,866107,2,0,"End Time Deliverance Miracle, 144 Edinburgh St, Rochester, New York, 14608",43.1472200000001,-77.616261
-77.616261,43.1472200000001,240,End Time Deliverance Miracle,Edinburgh St,Rochester,New York,14608,81311008,866107,2,0,"End Time Deliverance Miracle, Edinburgh St, Rochester, New York, 14608",43.1472200000001,-77.616261
-77.616261,43.1472200000001,241,End Time Deliverance Miracle,Edinburgh St,Rochester,New York,14608,81311008,866107,2,0,"End Time Deliverance Miracle, Edinburgh St, Rochester, New York, 14608",43.1472200000001,-77.616261
-77.5622509999999,43.1680700000001,242,Ephphatha Mission To the Deaf,1245 Culver Rd,Rochester,New York,14609,81311008,866107,8,0,"Ephphatha Mission To the Deaf, 1245 Culver Rd, Rochester, New York, 14609",43.1680700000001,-77.5622509999999
-77.5622509999999,43.1680700000001,243,Ephphatha Mission To the Deaf,Culver Rd,Rochester,New York,14609,81311008,866107,8,0,"Ephphatha Mission To the Deaf, Culver Rd, Rochester, New York, 14609",43.1680700000001,-77.5622509999999
-77.5622509999999,43.1680700000001,244,Ephphatha Mission To the Deaf,Culver Rd,Rochester,New York,14609,81311008,866107,8,0,"Ephphatha Mission To the Deaf, Culver Rd, Rochester, New York, 14609",43.1680700000001,-77.5622509999999
-77.6069509999999,43.1770400000001,245,Ephraim Full Gospel Christian,37 Loomis St,Rochester,New York,14621,81311008,866107,2,0,"Ephraim Full Gospel Christian, 37 Loomis St, Rochester, New York, 14621",43.1770400000001,-77.6069509999999
-77.6069509999999,43.1770400000001,246,Ephraim Full Gospel Christian,Loomis St,Rochester,New York,14621,81311008,866107,2,0,"Ephraim Full Gospel Christian, Loomis St, Rochester, New York, 14621",43.1770400000001,-77.6069509999999
-77.6069509999999,43.1770400000001,247,Ephraim Full Gospel Christian,Loomis St,Rochester,New York,14621,81311008,866107,2,0,"Ephraim Full Gospel Christian, Loomis St, Rochester, New York, 14621",43.1770400000001,-77.6069509999999
-77.573691,43.1756000000001,248,Faith Christian Ctr Inc,1797 Clifford Ave,Rochester,New York,14609,81311008,866107,1,0,"Faith Christian Ctr Inc, 1797 Clifford Ave, Rochester, New York, 14609",43.1756000000001,-77.573691
-77.573691,43.1756000000001,249,Faith Christian Ctr Inc,Clifford Ave,Rochester,New York,14609,81311008,866107,1,0,"Faith Christian Ctr Inc, Clifford Ave, Rochester, New York, 14609",43.1756000000001,-77.573691
-77.573691,43.1756000000001,250,Faith Christian Ctr Inc,Clifford Ave,Rochester,New York,14609,81311008,866107,1,0,"Faith Christian Ctr Inc, Clifford Ave, Rochester, New York, 14609",43.1756000000001,-77.573691
-77.5927909999999,43.1698800000001,251,Faith Deliverance Outreach Ctr,94 Central Park,Rochester,New York,14605,81311027,866127,3,0,"Faith Deliverance Outreach Ctr, 94 Central Park, Rochester, New York, 14605",43.1698800000001,-77.5927909999999
-77.5927909999999,43.1698800000001,252,Faith Deliverance Outreach Ctr,Central Park,Rochester,New York,14605,81311027,866127,3,0,"Faith Deliverance Outreach Ctr, Central Park, Rochester, New York, 14605",43.1698800000001,-77.5927909999999
-77.5927909999999,43.1698800000001,253,Faith Deliverance Outreach Ctr,Central Park,Rochester,New York,14605,81311027,866127,3,0,"Faith Deliverance Outreach Ctr, Central Park, Rochester, New York, 14605",43.1698800000001,-77.5927909999999
-77.621451,43.1420000000003,254,Faith Hope & Charity Worship,44 Columbia Ave,Rochester,New York,14608,81311008,866107,3,0,"Faith Hope & Charity Worship, 44 Columbia Ave, Rochester, New York, 14608",43.1420000000003,-77.621451
-77.621451,43.1420000000003,255,Faith Hope & Charity Worship,Columbia Ave,Rochester,New York,14608,81311008,866107,3,0,"Faith Hope & Charity Worship, Columbia Ave, Rochester, New York, 14608",43.1420000000003,-77.621451
-77.621451,43.1420000000003,256,Faith Hope & Charity Worship,Columbia Ave,Rochester,New York,14608,81311008,866107,3,0,"Faith Hope & Charity Worship, Columbia Ave, Rochester, New York, 14608",43.1420000000003,-77.621451
-77.644661,43.1551200000002,257,Faith Tabernacle of Prayer,717 Maple St,Rochester,New York,14611,81311008,866107,2,0,"Faith Tabernacle of Prayer, 717 Maple St, Rochester, New York, 14611",43.1551200000002,-77.644661
-77.644661,43.1551200000002,258,Faith Tabernacle of Prayer,Maple St,Rochester,New York,14611,81311008,866107,2,0,"Faith Tabernacle of Prayer, Maple St, Rochester, New York, 14611",43.1551200000002,-77.644661
-77.644661,43.1551200000002,259,Faith Tabernacle of Prayer,Maple St,Rochester,New York,14611,81311008,866107,2,0,"Faith Tabernacle of Prayer, Maple St, Rochester, New York, 14611",43.1551200000002,-77.644661
-77.628301,43.1669000000003,260,First Assembly of God,45 Jones Ave,Rochester,New York,14608,81311008,866107,1,0,"First Assembly of God, 45 Jones Ave, Rochester, New York, 14608",43.1669000000003,-77.628301
-77.628301,43.1669000000003,261,First Assembly of God,Jones Ave,Rochester,New York,14608,81311008,866107,1,0,"First Assembly of God, Jones Ave, Rochester, New York, 14608",43.1669000000003,-77.628301
-77.628301,43.1669000000003,262,First Assembly of God,Jones Ave,Rochester,New York,14608,81311008,866107,1,0,"First Assembly of God, Jones Ave, Rochester, New York, 14608",43.1669000000003,-77.628301
-77.5973009999999,43.1623700000001,263,First Born Chr-the Living God,301 Scio St,Rochester,New York,14605,81311008,866107,1,0,"First Born Chr-the Living God, 301 Scio St, Rochester, New York, 14605",43.1623700000001,-77.5973009999999
-77.5973009999999,43.1623700000001,264,First Born Chr-the Living God,Scio St,Rochester,New York,14605,81311008,866107,1,0,"First Born Chr-the Living God, Scio St, Rochester, New York, 14605",43.1623700000001,-77.5973009999999
-77.5973009999999,43.1623700000001,265,First Born Chr-the Living God,Scio St,Rochester,New York,14605,81311008,866107,1,0,"First Born Chr-the Living God, Scio St, Rochester, New York, 14605",43.1623700000001,-77.5973009999999
-77.5888509999999,43.1679400000002,266,First Church Divine,233 Central Park,Rochester,New York,14605,81311008,866107,1,0,"First Church Divine, 233 Central Park, Rochester, New York, 14605",43.1679400000002,-77.5888509999999
-77.5888509999999,43.1679400000002,267,First Church Divine,Central Park,Rochester,New York,14605,81311008,866107,1,0,"First Church Divine, Central Park, Rochester, New York, 14605",43.1679400000002,-77.5888509999999
-77.5888509999999,43.1679400000002,268,First Church Divine,Central Park,Rochester,New York,14605,81311008,866107,1,0,"First Church Divine, Central Park, Rochester, New York, 14605",43.1679400000002,-77.5888509999999
-77.6182109999999,43.1501900000001,269,First Church of God,334 Clarissa St,Rochester,New York,14608,81311008,866107,2,0,"First Church of God, 334 Clarissa St, Rochester, New York, 14608",43.1501900000001,-77.6182109999999
-77.6182109999999,43.1501900000001,270,First Church of God,Clarissa St,Rochester,New York,14608,81311008,866107,2,0,"First Church of God, Clarissa St, Rochester, New York, 14608",43.1501900000001,-77.6182109999999
-77.6182109999999,43.1501900000001,271,First Church of God,Clarissa St,Rochester,New York,14608,81311008,866107,2,0,"First Church of God, Clarissa St, Rochester, New York, 14608",43.1501900000001,-77.6182109999999
-77.6145509999999,43.1361800000002,272,First Church-christ Scientist,701 Mount Hope Ave,Rochester,New York,14620,81311008,866107,1,0,"First Church-christ Scientist, 701 Mount Hope Ave, Rochester, New York, 14620",43.1361800000002,-77.6145509999999
-77.6145509999999,43.1361800000002,273,First Church-christ Scientist,Mount Hope Ave,Rochester,New York,14620,81311008,866107,1,0,"First Church-christ Scientist, Mount Hope Ave, Rochester, New York, 14620",43.1361800000002,-77.6145509999999
-77.6145509999999,43.1361800000002,274,First Church-christ Scientist,Mount Hope Ave,Rochester,New York,14620,81311008,866107,1,0,"First Church-christ Scientist, Mount Hope Ave, Rochester, New York, 14620",43.1361800000002,-77.6145509999999
-77.604011,43.1447200000001,275,First Community Interfaith,219 Hamilton St,Rochester,New York,14620,81311008,866107,1,0,"First Community Interfaith, 219 Hamilton St, Rochester, New York, 14620",43.1447200000001,-77.604011
-77.604011,43.1447200000001,276,First Community Interfaith,Hamilton St,Rochester,New York,14620,81311008,866107,1,0,"First Community Interfaith, Hamilton St, Rochester, New York, 14620",43.1447200000001,-77.604011
-77.604011,43.1447200000001,277,First Community Interfaith,Hamilton St,Rochester,New York,14620,81311008,866107,1,0,"First Community Interfaith, Hamilton St, Rochester, New York, 14620",43.1447200000001,-77.604011
-77.6012109999999,43.1690200000002,278,First Genesis Bapt Chr,292 Hudson Ave,Rochester,New York,14605,81311008,866107,2,0,"First Genesis Bapt Chr, 292 Hudson Ave, Rochester, New York, 14605",43.1690200000002,-77.6012109999999
-77.6012109999999,43.1690200000002,279,First Genesis Bapt Chr,Hudson Ave,Rochester,New York,14605,81311008,866107,2,0,"First Genesis Bapt Chr, Hudson Ave, Rochester, New York, 14605",43.1690200000002,-77.6012109999999
-77.6012109999999,43.1690200000002,280,First Genesis Bapt Chr,Hudson Ave,Rochester,New York,14605,81311008,866107,2,0,"First Genesis Bapt Chr, Hudson Ave, Rochester, New York, 14605",43.1690200000002,-77.6012109999999
-77.6302709999999,43.1577300000001,281,First Pentecostal Church,116 Campbell St,Rochester,New York,14611,81311008,866107,2,0,"First Pentecostal Church, 116 Campbell St, Rochester, New York, 14611",43.1577300000001,-77.6302709999999
-77.6302709999999,43.1577300000001,282,First Pentecostal Church,Campbell St,Rochester,New York,14611,81311008,866107,2,0,"First Pentecostal Church, Campbell St, Rochester, New York, 14611",43.1577300000001,-77.6302709999999
-77.6302709999999,43.1577300000001,283,First Pentecostal Church,Campbell St,Rochester,New York,14611,81311008,866107,2,0,"First Pentecostal Church, Campbell St, Rochester, New York, 14611",43.1577300000001,-77.6302709999999
-77.6146009999999,43.1707200000001,284,First Rochester Hispanic,47 Oakman St,Rochester,New York,14605,81311008,866107,1,0,"First Rochester Hispanic, 47 Oakman St, Rochester, New York, 14605",43.1707200000001,-77.6146009999999
-77.6146009999999,43.1707200000001,285,First Rochester Hispanic,Oakman St,Rochester,New York,14605,81311008,866107,1,0,"First Rochester Hispanic, Oakman St, Rochester, New York, 14605",43.1707200000001,-77.6146009999999
-77.6146009999999,43.1707200000001,286,First Rochester Hispanic,Oakman St,Rochester,New York,14605,81311008,866107,1,0,"First Rochester Hispanic, Oakman St, Rochester, New York, 14605",43.1707200000001,-77.6146009999999
-77.6295009999999,43.2306100000001,287,First Spanish Chr-the Nazarene,99 Stonewood Ave,Rochester,New York,14616,81311008,866107,2,0,"First Spanish Chr-the Nazarene, 99 Stonewood Ave, Rochester, New York, 14616",43.2306100000001,-77.6295009999999
-77.6295009999999,43.2306100000001,288,First Spanish Chr-the Nazarene,Stonewood Ave,Rochester,New York,14616,81311008,866107,2,0,"First Spanish Chr-the Nazarene, Stonewood Ave, Rochester, New York, 14616",43.2306100000001,-77.6295009999999
-77.6295009999999,43.2306100000001,289,First Spanish Chr-the Nazarene,Stonewood Ave,Rochester,New York,14616,81311008,866107,2,0,"First Spanish Chr-the Nazarene, Stonewood Ave, Rochester, New York, 14616",43.2306100000001,-77.6295009999999
-77.5563409999999,43.1408300000001,290,First Unitarian Chr-rochester,220 Winton Rd S,Rochester,New York,14610,81311008,866107,17,0,"First Unitarian Chr-rochester, 220 Winton Rd S, Rochester, New York, 14610",43.1408300000001,-77.5563409999999
-77.5563409999999,43.1408300000001,291,First Unitarian Chr-rochester,Winton Rd S,Rochester,New York,14610,81311008,866107,17,0,"First Unitarian Chr-rochester, Winton Rd S, Rochester, New York, 14610",43.1408300000001,-77.5563409999999
-77.5563409999999,43.1408300000001,292,First Unitarian Chr-rochester,Winton Rd S,Rochester,New York,14610,81311008,866107,17,0,"First Unitarian Chr-rochester, Winton Rd S, Rochester, New York, 14610",43.1408300000001,-77.5563409999999
-77.605132,43.154204,293,First Universalist Chr-rchstr,150 S Clinton Ave,Rochester,New York,14604,81311008,866107,7,0,"First Universalist Chr-rchstr, 150 S Clinton Ave, Rochester, New York, 14604",43.154204,-77.605132
-77.605132,43.154204,294,First Universalist Chr-rchstr,S Clinton Ave,Rochester,New York,14604,81311008,866107,7,0,"First Universalist Chr-rchstr, S Clinton Ave, Rochester, New York, 14604",43.154204,-77.605132
-77.605132,43.154204,295,First Universalist Chr-rchstr,S Clinton Ave,Rochester,New York,14604,81311008,866107,7,0,"First Universalist Chr-rchstr, S Clinton Ave, Rochester, New York, 14604",43.154204,-77.605132
-77.6285909999999,43.1713000000001,296,First Zion Tabernacle Church,371 Lake Ave,Rochester,New York,14608,81311008,866107,1,0,"First Zion Tabernacle Church, 371 Lake Ave, Rochester, New York, 14608",43.1713000000001,-77.6285909999999
-77.6285909999999,43.1713000000001,297,First Zion Tabernacle Church,Lake Ave,Rochester,New York,14608,81311008,866107,1,0,"First Zion Tabernacle Church, Lake Ave, Rochester, New York, 14608",43.1713000000001,-77.6285909999999
-77.6285909999999,43.1713000000001,298,First Zion Tabernacle Church,Lake Ave,Rochester,New York,14608,81311008,866107,1,0,"First Zion Tabernacle Church, Lake Ave, Rochester, New York, 14608",43.1713000000001,-77.6285909999999
-77.595601,43.1642300000001,299,Fountain Missionary Bapt Chr,402 Scio St,Rochester,New York,14605,81311008,866107,3,0,"Fountain Missionary Bapt Chr, 402 Scio St, Rochester, New York, 14605",43.1642300000001,-77.595601
-77.595601,43.1642300000001,300,Fountain Missionary Bapt Chr,Scio St,Rochester,New York,14605,81311008,866107,3,0,"Fountain Missionary Bapt Chr, Scio St, Rochester, New York, 14605",43.1642300000001,-77.595601
-77.595601,43.1642300000001,301,Fountain Missionary Bapt Chr,Scio St,Rochester,New York,14605,81311008,866107,3,0,"Fountain Missionary Bapt Chr, Scio St, Rochester, New York, 14605",43.1642300000001,-77.595601
-77.5748309999999,43.1684000000001,302,Freedom Community Enterprise,359 Webster Ave,Rochester,New York,14609,81311008,866107,5,0,"Freedom Community Enterprise, 359 Webster Ave, Rochester, New York, 14609",43.1684000000001,-77.5748309999999
-77.5748309999999,43.1684000000001,303,Freedom Community Enterprise,Webster Ave,Rochester,New York,14609,81311008,866107,5,0,"Freedom Community Enterprise, Webster Ave, Rochester, New York, 14609",43.1684000000001,-77.5748309999999
-77.5748309999999,43.1684000000001,304,Freedom Community Enterprise,Webster Ave,Rochester,New York,14609,81311008,866107,5,0,"Freedom Community Enterprise, Webster Ave, Rochester, New York, 14609",43.1684000000001,-77.5748309999999
-77.5990309999999,43.1581100000001,305,Friends Religious Society Qkrs,84 Scio St,Rochester,New York,14604,81311008,866107,3,0,"Friends Religious Society Qkrs, 84 Scio St, Rochester, New York, 14604",43.1581100000001,-77.5990309999999
-77.5990309999999,43.1581100000001,306,Friends Religious Society Qkrs,Scio St,Rochester,New York,14604,81311008,866107,3,0,"Friends Religious Society Qkrs, Scio St, Rochester, New York, 14604",43.1581100000001,-77.5990309999999
-77.5990309999999,43.1581100000001,307,Friends Religious Society Qkrs,Scio St,Rochester,New York,14604,81311008,866107,3,0,"Friends Religious Society Qkrs, Scio St, Rochester, New York, 14604",43.1581100000001,-77.5990309999999
-77.648944,43.1355910000001,308,Friendship Baptist Church,Po Box 19536,Rochester,New York,14619,81311008,866107,3,0,"Friendship Baptist Church, Po Box 19536, Rochester, New York, 14619",43.1355910000001,-77.648944
-77.648944,43.1355910000001,309,Friendship Baptist Church,Po Box 19536,Rochester,New York,14619,81311008,866107,3,0,"Friendship Baptist Church, Po Box 19536, Rochester, New York, 14619",43.1355910000001,-77.648944
-77.648944,43.1355910000001,310,Friendship Baptist Church,Po Box 19536,Rochester,New York,14619,81311008,866107,3,0,"Friendship Baptist Church, Po Box 19536, Rochester, New York, 14619",43.1355910000001,-77.648944
-77.6233909999999,43.1451000000001,311,Friendship United Baptist Chr,77 Seward St,Rochester,New York,14608,81311008,866107,3,0,"Friendship United Baptist Chr, 77 Seward St, Rochester, New York, 14608",43.1451000000001,-77.6233909999999
-77.6233909999999,43.1451000000001,312,Friendship United Baptist Chr,Seward St,Rochester,New York,14608,81311008,866107,3,0,"Friendship United Baptist Chr, Seward St, Rochester, New York, 14608",43.1451000000001,-77.6233909999999
-77.6233909999999,43.1451000000001,313,Friendship United Baptist Chr,Seward St,Rochester,New York,14608,81311008,866107,3,0,"Friendship United Baptist Chr, Seward St, Rochester, New York, 14608",43.1451000000001,-77.6233909999999
-77.6068509999999,43.1754100000001,314,Full Gospel Tabernacle Gospel,614 Clifford Ave,Rochester,New York,14621,81311008,866107,1,0,"Full Gospel Tabernacle Gospel, 614 Clifford Ave, Rochester, New York, 14621",43.1754100000001,-77.6068509999999
-77.6068509999999,43.1754100000001,315,Full Gospel Tabernacle Gospel,Clifford Ave,Rochester,New York,14621,81311008,866107,1,0,"Full Gospel Tabernacle Gospel, Clifford Ave, Rochester, New York, 14621",43.1754100000001,-77.6068509999999
-77.6068509999999,43.1754100000001,316,Full Gospel Tabernacle Gospel,Clifford Ave,Rochester,New York,14621,81311008,866107,1,0,"Full Gospel Tabernacle Gospel, Clifford Ave, Rochester, New York, 14621",43.1754100000001,-77.6068509999999
-77.630971,43.1748100000001,317,Gaudiya Mission Usa,180 Fulton Ave,Rochester,New York,14613,81311026,866112,1,0,"Gaudiya Mission Usa, 180 Fulton Ave, Rochester, New York, 14613",43.1748100000001,-77.630971
-77.630971,43.1748100000001,318,Gaudiya Mission Usa,Fulton Ave,Rochester,New York,14613,81311026,866112,1,0,"Gaudiya Mission Usa, Fulton Ave, Rochester, New York, 14613",43.1748100000001,-77.630971
-77.630971,43.1748100000001,319,Gaudiya Mission Usa,Fulton Ave,Rochester,New York,14613,81311026,866112,1,0,"Gaudiya Mission Usa, Fulton Ave, Rochester, New York, 14613",43.1748100000001,-77.630971
-77.6442209999999,43.1493500000001,320,General Assembly-spiritualists,27 Appleton St,Rochester,New York,14611,81311021,866110,2,0,"General Assembly-spiritualists, 27 Appleton St, Rochester, New York, 14611",43.1493500000001,-77.6442209999999
-77.6442209999999,43.1493500000001,321,General Assembly-spiritualists,Appleton St,Rochester,New York,14611,81311021,866110,2,0,"General Assembly-spiritualists, Appleton St, Rochester, New York, 14611",43.1493500000001,-77.6442209999999
-77.6442209999999,43.1493500000001,322,General Assembly-spiritualists,Appleton St,Rochester,New York,14611,81311021,866110,2,0,"General Assembly-spiritualists, Appleton St, Rochester, New York, 14611",43.1493500000001,-77.6442209999999
-77.6388009999999,43.1307700000001,323,Genesee Baptist Church,149 Brooks Ave,Rochester,New York,14619,81311008,866107,3,0,"Genesee Baptist Church, 149 Brooks Ave, Rochester, New York, 14619",43.1307700000001,-77.6388009999999
-77.6388009999999,43.1307700000001,324,Genesee Baptist Church,Brooks Ave,Rochester,New York,14619,81311008,866107,3,0,"Genesee Baptist Church, Brooks Ave, Rochester, New York, 14619",43.1307700000001,-77.6388009999999
-77.6388009999999,43.1307700000001,325,Genesee Baptist Church,Brooks Ave,Rochester,New York,14619,81311008,866107,3,0,"Genesee Baptist Church, Brooks Ave, Rochester, New York, 14619",43.1307700000001,-77.6388009999999
-77.6000709999999,43.1321200000002,326,Genesee Valley Dist Ofc United,1100 Goodman St S,Rochester,New York,14620,81311009,866106,2,0,"Genesee Valley Dist Ofc United, 1100 Goodman St S, Rochester, New York, 14620",43.1321200000002,-77.6000709999999
-77.6000709999999,43.1321200000002,327,Genesee Valley Dist Ofc United,Goodman St S,Rochester,New York,14620,81311009,866106,2,0,"Genesee Valley Dist Ofc United, Goodman St S, Rochester, New York, 14620",43.1321200000002,-77.6000709999999
-77.6000709999999,43.1321200000002,328,Genesee Valley Dist Ofc United,Goodman St S,Rochester,New York,14620,81311009,866106,2,0,"Genesee Valley Dist Ofc United, Goodman St S, Rochester, New York, 14620",43.1321200000002,-77.6000709999999
-77.5949809999999,43.1515400000001,329,Genesee Valley Presbyterian,254 Alexander St,Rochester,New York,14607,81311008,866107,4,0,"Genesee Valley Presbyterian, 254 Alexander St, Rochester, New York, 14607",43.1515400000001,-77.5949809999999
-77.5949809999999,43.1515400000001,330,Genesee Valley Presbyterian,Alexander St,Rochester,New York,14607,81311008,866107,4,0,"Genesee Valley Presbyterian, Alexander St, Rochester, New York, 14607",43.1515400000001,-77.5949809999999
-77.5949809999999,43.1515400000001,331,Genesee Valley Presbyterian,Alexander St,Rochester,New York,14607,81311008,866107,4,0,"Genesee Valley Presbyterian, Alexander St, Rochester, New York, 14607",43.1515400000001,-77.5949809999999
-77.638541,43.1488600000001,332,Genesis House,35 Ardmore St,Rochester,New York,14611,81311008,866107,5,0,"Genesis House, 35 Ardmore St, Rochester, New York, 14611",43.1488600000001,-77.638541
-77.638541,43.1488600000001,333,Genesis House,Ardmore St,Rochester,New York,14611,81311008,866107,5,0,"Genesis House, Ardmore St, Rochester, New York, 14611",43.1488600000001,-77.638541
-77.638541,43.1488600000001,334,Genesis House,Ardmore St,Rochester,New York,14611,81311008,866107,5,0,"Genesis House, Ardmore St, Rochester, New York, 14611",43.1488600000001,-77.638541
